,name_family,name,url,alternate_url,area.id,area.name,address.raw,address.metro.station_name,type.name,schedule.name,employer,snippet.requirement,snippet.responsibility,salary.currency,salary.from,salary.to,key_skills,experience,employment,Название_региона,tech_adress
0,Иван,Программист - Аналитик 1С,https://api.hh.ru/vacancies/43614680?host=hh.ru,https://hh.ru/vacancy/43614680,2020,Балашиха,unknow,unknow,Открытая,Полный день,1С-АВТОМАТИЗАЦИЯ,"Релевантный опыт работы в торгово-производственной компании, либо в компании-франчайзи на проекте внедрения ERP/УТ с успешным опытом сдачи...","Участие в проектах по внедрению 1С (ERP и УХ) в составе проектной команды. Сбор и анализ требований заказчика, анализ...",RUR,150000.0,200000.0,[],От 3 до 6 лет,Полная занятость,Московская область,Балашиха 1С-АВТОМАТИЗАЦИЯ
1,Иван,Аналитик отдела маркетинга,https://api.hh.ru/vacancies/46915491?host=hh.ru,https://hh.ru/vacancy/46915491,1,Москва,unknow,unknow,Открытая,Гибкий график,Orexland,"Глубокое знание Excel (формулы, ВПР), опыт работы с базами данных. ОБЯЗАТЕЛЬНО! Опыт работы <highlighttext>аналитиком</highlighttext> в продажах одежды от 1 года. ","Работа с  аналитикой</highlighttext> продаж на маркетплейсах (Wildberries, Ozon, Yandex Market, СберМегаМаркет). Выполнение плана  по</highlighttext> Валовой прибыли  по</highlighttext> каждой товарной группе. ",RUR,30000.0,50000.0,"['Анализ рынка', 'Анализ ассортиментной линейки', 'SWOT анализ', 'Анализ бизнес показателей', 'Аналитическое мышление', 'Анализ финансовых показателей', 'Маркетинговый анализ', 'Планирование продаж', 'Работа с большим объемом информации', 'Анализ продаж', 'Аналитика продаж', 'Аналитические исследования', 'Анализ конкурентной среды', 'Анализ данных', 'Многозадачность', 'Аналитика', 'Конкурентная аналитика', 'Маркетплейсы', 'Запуск новых продуктов', 'Социологические исследования', 'A/B тесты', 'B2C исследования', 'Маркетинговые исследования', 'Бенчмаркинг', 'Прогнозирование', 'Копирайтинг', 'Анализ текущих финансовых показателей', 'Электронная коммерция', 'Знание Excel', 'Сводные таблицы']",От 1 года до 3 лет,Полная занятость,Москва,Москва Orexland
2,Иван,Менеджер по управлению запасами / Аналитик,https://api.hh.ru/vacancies/46274363?host=hh.ru,https://hh.ru/vacancy/46274363,1,Москва,"Москва, 2-й Новокузнецкий переулок, 13/15",Павелецкая,Открытая,Полный день,Объединенные кондитеры,"Опыт работы в логистике не менее 1 года, опыт управления запасами, построение систем планирования запасов. Опыт работы в производственных компаниях...",Формировать сводные файлы  по</highlighttext> итоговому подтверждению заявок. Участвовать в разработке новых форм отчетности  по</highlighttext> контролю исполнения заявок. Вести регулярной и...,RUR,70000.0,70000.0,"['Планирование запасов', 'Производственное планирование', 'Прогнозирование', 'Многозадачность', 'Опыт продаж', 'MS Excel', 'Коммуникабельность']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, 2-й Новокузнецкий переулок, 13/15"
3,Иван,Специалист по продуктовой аналитике (жилая недвижимость),https://api.hh.ru/vacancies/46471348?host=hh.ru,https://hh.ru/vacancy/46471348,1,Москва,unknow,Павелецкая,Открытая,Полный день,ГК МИЦ,"Высшее образование. Опыт работы в сфере маркетинговой <highlighttext>аналитики</highlighttext> от 2-х лет, сфере жилой недвижимости от 1 года обязательно. ",Подготовка исследований и заключений  по</highlighttext> девелоперским проектам аналогам и конкурентам. Посещение площадок исследуемых объектов недвижимости ( по</highlighttext> мере необходимости).,RUR,90000.0,100000.0,"['Маркетинговый анализ', 'Маркетинговые исследования', 'Анализ рынка', 'MS Access', 'Анализ конкурентной среды', 'Аналитические исследования', 'Работа с базами данных', 'Мониторинг рынка']",От 1 года до 3 лет,Полная занятость,Москва,Москва ГК МИЦ
4,Иван,Ведущий аналитик (служба маркетинга),https://api.hh.ru/vacancies/46187926?host=hh.ru,https://hh.ru/vacancy/46187926,1,Москва,unknow,unknow,Открытая,Полный день,Торговый дом-ВИК,"...презентаций <highlighttext>по</highlighttext> результатам проведенного исследования, визуализации. Уверенное владение специальными программами: ERP, Excel, Power Point и др.. Опыт в области <highlighttext>прогнозирования</highlighttext>...",Формирование перечня перспективных разработок на основе  аналитики</highlighttext>. Ассортиментный анализ (свое производство и дистрибуция). CRM -  аналитика</highlighttext> компании. Постановка отчетности для оперативного...,RUR,100000.0,100000.0,"['Olap (online analytical processing)', 'База данных: Olap', 'MS Excel', 'Маркетинговый анализ', 'Аналитические исследования', 'Планирование', 'Маркетинговые исследования', 'Маркетинговое планирование', 'Стратегический маркетинг', 'Прогнозирование', 'Маркетинговая стратегия', 'Стратегический анализ', 'Математическая статистика', 'Математическое моделирование', 'Визуализация', 'многофакторный анализ', 'вероятность', 'Социологические исследования']",От 1 года до 3 лет,Полная занятость,Москва,Москва Торговый дом-ВИК
5,Иван,HR Бизнес Аналитик (удаленно),https://api.hh.ru/vacancies/45979709?host=hh.ru,https://hh.ru/vacancy/45979709,1,Москва,unknow,unknow,Открытая,Удаленная работа,Доброград,"Опыт в области HR - <highlighttext>аналитики</highlighttext>, <highlighttext>аналитики</highlighttext> данных, бизнес - <highlighttext>аналитики</highlighttext> (- от 1 года - ОБЯЗАТЕЛЕН. Опыт подготовки презентаций, создания дашбордов. ","Разработка и совершенствование системы показателей в области управления персоналом (анализ данных  по</highlighttext> подбору и обучению персонала; настройка анализа данных, различных...",RUR,120000.0,120000.0,"['MS PowerPoint', 'Подбор персонала', 'Формирование планов по подбору персонала', 'Подготовка презентаций', 'Массовый подбор персонала', 'Power BI', 'Дашборд', 'HR-аналитика']",От 1 года до 3 лет,Полная занятость,Москва,Москва Доброград
6,Иван,HR Бизнес Аналитик (удаленно),https://api.hh.ru/vacancies/45979709?host=hh.ru,https://hh.ru/vacancy/45979709,1,Москва,unknow,unknow,Открытая,Удаленная работа,Доброград,"Опыт в области HR - аналитики, аналитики данных, бизнес - аналитики (- от 1 года - ОБЯЗАТЕЛЕН. Опыт подготовки презентаций, создания дашбордов. ","Разработка и совершенствование системы показателей в области управления персоналом (анализ данных по подбору и обучению персонала; настройка анализа данных, различных...",RUR,120000.0,120000.0,"['MS PowerPoint', 'Подбор персонала', 'Формирование планов по подбору персонала', 'Подготовка презентаций', 'Массовый подбор персонала', 'Power BI', 'Дашборд', 'HR-аналитика']",От 1 года до 3 лет,Полная занятость,Москва,Москва Доброград
7,Иван,"Аналитик (Digital, User Acquisition)",https://api.hh.ru/vacancies/46269327?host=hh.ru,https://hh.ru/vacancy/46269327,1,Москва,unknow,unknow,Открытая,Удаленная работа,IT_Selection,"Пожелания к опыту: Опыт работы <highlighttext>аналитиком</highlighttext> от 3-х лет. Вы знаете, что такое ""когорта"". Имеете опыт с SQL запросами...",Подсчет LTV/CAC для каналов.  Прогнозирование</highlighttext> LTV. Апдейты модели атрибуции. Ресерч и adhoc- аналитика</highlighttext>. ML. Перечисление в $ на валютный счет.,USD,2500.0,3500.0,"['Python', 'Английский язык', 'SQL', 'A/B тесты', 'WEB аналитика', 'Scripting', 'Анализ поведения пользователей', 'Mathematical Statistics']",От 3 до 6 лет,Полная занятость,Москва,Москва IT_Selection
8,Иван,Руководитель проектов по товарной аналитике (м. Славянский бульвар),https://api.hh.ru/vacancies/46355364?host=hh.ru,https://hh.ru/vacancy/46355364,1,Москва,"Москва, Рябиновая улица, 55",Кунцевская,Открытая,Полный день,Лудинг,"Сильные аналитические способности. Знание методов статистического анализа и <highlighttext>прогнозирования</highlighttext>. Системное мышление, умение разрабатывать методологии анализа. Умение работать с большими объёмами...","...данных  по</highlighttext> первичным и вторичным продажам. Подготовка регламентной отчётности. Подготовка регламентной отчётности  по</highlighttext> товарным запасам, планово-экономическим показателям деятельности.  Прогнозирование</highlighttext>...",RUR,175000.0,175000.0,"['MS Access', 'Статистический анализ', 'MS PowerPoint', 'Прогнозирование', 'Работа с базами данных']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Рябиновая улица, 55"
9,Иван,Аналитик товародвижения/Товарный аналитик,https://api.hh.ru/vacancies/43463019?host=hh.ru,https://hh.ru/vacancy/43463019,1,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",Алтуфьево,Открытая,Полный день,Армтек,"Понимание процессов в части <highlighttext>прогнозирования</highlighttext> регулярного спроса, пополнения запасов и управления ассортиментом. Знание и опыт работы с промышленными системами <highlighttext>прогнозирования</highlighttext>...",Анализ данных  по</highlighttext> товарной  аналитике</highlighttext>. Формирование и изменение списка отслеживаемых показателей системы мониторинга. Анализ выявленных отклонений и помощь в их...,RUR,100000.0,100000.0,"['SAP BW', 'Прогнозирование', 'SAP ERP', 'SQL', 'Статистический анализ']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, МКАД, 86-й километр, вл13Ас1"
10,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46773971?host=hh.ru,https://hh.ru/vacancy/46773971,1,Москва,"Москва, Серпуховско-Тимирязевская линия",Тульская,Открытая,Полный день,ТИКОмпани,"Высшее экономическое образование. Опыт от 5-ти лет в производственно-торговой компании. Понимание калькулирования продукции. Знание Excel - уверенный пользователь, 1...","Анализ ключевых показателей: объем, рентабельность, себестоимость, товарные матрицы.  Прогнозирование</highlighttext>. Понимание калькулирования продукции. Расчет себестоимости выпускаемой продукции. Ведение учета экономических показателей...",RUR,70000.0,100000.0,"['Расчет себестоимости', 'Анализ себестоимости', '1С: Производство', 'Производственное планирование', '1С: Управление Производственным Предприятием']",От 3 до 6 лет,Полная занятость,Москва,"Москва, Серпуховско-Тимирязевская линия"
11,Иван,Начальник отдела аналитики,https://api.hh.ru/vacancies/46768608?host=hh.ru,https://hh.ru/vacancy/46768608,1,Москва,"Москва, шоссе Энтузиастов, 38",unknow,Открытая,Полный день,ФГУП НТЦ Химвест,"Хорошее знание принципов математической статистики, эконометрики, методов <highlighttext>прогнозирования</highlighttext> и пр. Опыт работы с профессиональными программами статистического анализа данных. ","Руководство деятельностью отдела  аналитики</highlighttext>, в том числе планирование, организация, контроль.  Прогнозирование</highlighttext> развития направлений деятельности отдела  аналитики</highlighttext>. Обеспечение подготовки аналитических материалов...",RUR,80000.0,80000.0,"['Управление командой', 'Анализ текущих финансовых показателей', 'Аналитическое мышление']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, шоссе Энтузиастов, 38"
12,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Хороший уровень английского - основная коммуникация будет с офисом в Сан-Франциско. Предыдущий опыт работы в <highlighttext>аналитике</highlighttext>/продукте. Исключительное внимание к...,Разработка методологии распределения выручки  по</highlighttext> различным аналитическим разрезам. Исследования маржинальности каналов.  Прогнозирование</highlighttext> финансовых и операционных показателей. Построение дэшбордов в Tableau. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская"
13,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Знание основ корпоративных финансов. Опыт работы с <highlighttext>Python</highlighttext> и SQL для обработки и анализа <highlighttext>данных</highlighttext>. Хороший уровень английского - основная коммуникация...,Построение дэшбордов в Tableau. Приведение к единообразию всех финансовых  данных</highlighttext> из разных источников. Контроль выплат агентствам и аффилированным пользователям. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская"
14,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Хороший уровень английского - основная коммуникация будет с офисом в Сан-Франциско. Предыдущий опыт работы в <highlighttext>аналитике</highlighttext>/продукте. Исключительное внимание к...,Разработка методологии распределения выручки по различным аналитическим разрезам. Исследования маржинальности каналов. Прогнозирование финансовых и операционных показателей. Построение дэшбордов в Tableau. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская"
15,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46753040?host=hh.ru,https://hh.ru/vacancy/46753040,1,Москва,"Москва, Авиационная улица, 24с1",Щукинская,Открытая,Полный день,СервисПарк,"Обязательный опыт работы экономистом, финансистом, <highlighttext>аналитиком</highlighttext> от 5 лет. Желателен опыт работы в сфере технического обслуживания и ремонта автомобилей. ","Финансовое планирование и  прогнозирование</highlighttext> (годовое, стратегическое), в т.ч. составление финансового плана, бюджетов доходов-расходов, движения денежных средств (в разрезе...",RUR,80000.0,80000.0,"['Бюджетирование', 'Финансовый анализ', 'Бизнес-планирование', 'Экономический анализ', 'Финансовая отчетность', 'Формирование бюджета', 'Консолидация финансовой отчетности', 'Планирование', 'Управленческий учет']",От 3 до 6 лет,Полная занятость,Москва,"Москва, Авиационная улица, 24с1"
16,Иван,Бизнес-аналитик (Страхование),https://api.hh.ru/vacancies/46462277?host=hh.ru,https://hh.ru/vacancy/46462277,2,Санкт-Петербург,"Санкт-Петербург, Московский проспект, 124",Московские ворота,Открытая,Полный день,Совкомбанк Страхование,"Опыт работы на позициях, связанных с анализом <highlighttext>данных</highlighttext>. Опыт работы с большими массивами <highlighttext>данных</highlighttext>. Уверенные навыки работы с MS Office...",Подготовкой ежедневных и еженедельных отчетов. Сбором и  аналитикой</highlighttext>  данных</highlighttext> для внутренних подразделений. Автоматизацией внутренних бизнес-процессов компании. Контролем и внесением...,RUR,55000.0,55000.0,"['Linux', 'HTML', 'Деловая переписка', 'Подготовка презентаций', 'Power BI']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Московский проспект, 124"
17,Иван,Бизнес-аналитик (Страхование),https://api.hh.ru/vacancies/46462277?host=hh.ru,https://hh.ru/vacancy/46462277,2,Санкт-Петербург,"Санкт-Петербург, Московский проспект, 124",Московские ворота,Открытая,Полный день,Совкомбанк Страхование,"Опыт работы на позициях, связанных с анализом данных. Опыт работы с большими массивами данных. Уверенные навыки работы с MS Office...",Подготовкой ежедневных и еженедельных отчетов. Сбором и аналитикой данных для внутренних подразделений. Автоматизацией внутренних бизнес-процессов компании. Контролем и внесением...,RUR,55000.0,55000.0,"['Linux', 'HTML', 'Деловая переписка', 'Подготовка презентаций', 'Power BI']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Московский проспект, 124"
18,Иван,Финансовый аналитик,https://api.hh.ru/vacancies/43502050?host=hh.ru,https://hh.ru/vacancy/43502050,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Агентство судебного взыскания,Что хотим от соискателя: -Опыт работы <highlighttext>аналитиком</highlighttext> <highlighttext>данных</highlighttext> / финансовым <highlighttext>аналитиком</highlighttext> / бизнес-<highlighttext>аналитиком</highlighttext> от 2 лет. -Знание основ статистики и теории...,"Агентство судебного взыскания профессионально занимается законным взысканием задолженности по кредитам и займам. -Планировать материалы, ресурсы и оборудование для выполнения планов...",RUR,60000.0,60000.0,"['Python', 'SQL', 'Английский язык', 'MS SQL Server', 'MS SQL']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Агентство судебного взыскания
19,Иван,Финансовый аналитик,https://api.hh.ru/vacancies/43502050?host=hh.ru,https://hh.ru/vacancy/43502050,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Агентство судебного взыскания,Что хотим от соискателя: -Опыт работы аналитиком данных / финансовым аналитиком / бизнес-аналитиком от 2 лет. -Знание основ статистики и теории...,"Агентство судебного взыскания профессионально занимается законным взысканием задолженности по кредитам и займам. -Планировать материалы, ресурсы и оборудование для выполнения планов...",RUR,60000.0,60000.0,"['Python', 'SQL', 'Английский язык', 'MS SQL Server', 'MS SQL']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Агентство судебного взыскания
20,Иван,Ведущий аналитик департамента маркетинга,https://api.hh.ru/vacancies/46285808?host=hh.ru,https://hh.ru/vacancy/46285808,2,Санкт-Петербург,"Санкт-Петербург, 1 линия, метро Владимирская",unknow,Открытая,Полный день,РосТруд / Бизнес Процесс,Отличные аналитические навыки. Умеете работать с большим объемом <highlighttext>данных</highlighttext>. Знаете пакет Microsoft Office на высоком уровне (умеешь работать со сводными...,"Анализ, моделирование и описание бизнес-процессов  аналитики</highlighttext>, оценка влияния сбоев на бизнес-процессы и подготовка обходных решений. Расчет экономической целесообразности...",RUR,80000.0,80000.0,"['Аналитические исследования', 'MS PowerPoint', 'Финансовое моделирование', 'Работа с большим объемом информации', 'Аналитическое мышление']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, 1 линия, метро Владимирская"
21,Иван,Ведущий аналитик департамента маркетинга,https://api.hh.ru/vacancies/46285808?host=hh.ru,https://hh.ru/vacancy/46285808,2,Санкт-Петербург,"Санкт-Петербург, 1 линия, метро Владимирская",unknow,Открытая,Полный день,РосТруд / Бизнес Процесс,"Опыт работы от 3-х лет (желательно, в сфере услуг на аналогичной позиции). Отличные аналитические навыки. Умеете работать с большим...","Анализ, моделирование и описание бизнес-процессов аналитики, оценка влияния сбоев на бизнес-процессы и подготовка обходных решений. Расчет экономической целесообразности...",RUR,80000.0,80000.0,"['Аналитические исследования', 'MS PowerPoint', 'Финансовое моделирование', 'Работа с большим объемом информации', 'Аналитическое мышление']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, 1 линия, метро Владимирская"
22,Иван,Системный аналитик,https://api.hh.ru/vacancies/46457447?host=hh.ru,https://hh.ru/vacancy/46457447,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Ваш Платежный Проводник,"Понимать процессы и этапы цикла разработки ПО в разных методологиях. Понимание процесса работы с требованиями заказчика, уверенное владение методами сбора...",Моделирование бизнес-процессов и верхне-уровневой структуры решения. Детальная проработка модели  данных</highlighttext> интеграционных сервисов. Составление User Story и Use Case. ,RUR,150000.0,150000.0,"['UML', 'SQL', 'BPMN', 'Git', 'IDEF']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Ваш Платежный Проводник
23,Иван,Системный аналитик,https://api.hh.ru/vacancies/46457447?host=hh.ru,https://hh.ru/vacancy/46457447,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Ваш Платежный Проводник,"Понимать процессы и этапы цикла разработки ПО в разных методологиях. Понимание процесса работы с требованиями заказчика, уверенное владение методами сбора...",Сбор и анализ требований в рамках проекта. Моделирование бизнес-процессов и верхне-уровневой структуры решения. Детальная проработка модели данных интеграционных...,RUR,150000.0,150000.0,"['UML', 'SQL', 'BPMN', 'Git', 'IDEF']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Ваш Платежный Проводник
24,Иван,Финансовый аналитик/ финансовый консультант,https://api.hh.ru/vacancies/45636885?host=hh.ru,https://hh.ru/vacancy/45636885,2,Санкт-Петербург,"Санкт-Петербург, Моховая улица, 10",Чернышевская,Открытая,Удаленная работа,Финансист,Имеет крепкие знания в управленческом учете. Готов слушать собеседника и находить выгоды нашего сервиса для клиента. Умеет работать в команде. ,Участвовать в проектах по внедрению управленческого учета под руководством ведущего финансового  аналитика</highlighttext>. Определять методики разнесения фактических  данных</highlighttext> (маппинг  данных</highlighttext>). ,RUR,40000.0,60000.0,"['Финансовая отчетность', 'Работа в команде', 'Клиентоориентированность', 'Бизнес-анализ', 'Управленческая отчетность']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Моховая улица, 10"
25,Иван,Финансовый аналитик/ финансовый консультант,https://api.hh.ru/vacancies/45636885?host=hh.ru,https://hh.ru/vacancy/45636885,2,Санкт-Петербург,"Санкт-Петербург, Моховая улица, 10",Чернышевская,Открытая,Удаленная работа,Финансист,Имеет крепкие знания в управленческом учете. Готов слушать собеседника и находить выгоды нашего сервиса для клиента. Умеет работать в команде. ,Анализировать бизнес и специфику финансового учета клиента. Участвовать в проектах по внедрению управленческого учета под руководством ведущего финансового аналитика. ,RUR,40000.0,60000.0,"['Финансовая отчетность', 'Работа в команде', 'Клиентоориентированность', 'Бизнес-анализ', 'Управленческая отчетность']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Моховая улица, 10"
26,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46608807?host=hh.ru,https://hh.ru/vacancy/46608807,2,Санкт-Петербург,"Санкт-Петербург, Уральская улица, 33",unknow,Открытая,Полный день,Группа компаний Прагматика,"Умение работать в Excel (встроенные функции, сводные таблицы, работа с большими массивами <highlighttext>данных</highlighttext>). Уверенное владение SQL, можете составлять запросы. ",Написание технических заданий и постановка задачи разработчикам. Поиск отклонений и расхождений в  данных</highlighttext>. Создание отчетов на базе инструментов.,RUR,50000.0,50000.0,"['Финансовый анализ', '1С: Предприятие 8', 'Финансовая отчетность', 'Бухгалтерский учет']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Уральская улица, 33"
27,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46608807?host=hh.ru,https://hh.ru/vacancy/46608807,2,Санкт-Петербург,"Санкт-Петербург, Уральская улица, 33",unknow,Открытая,Полный день,Группа компаний Прагматика,"Опыт работы от 1 года. Умение работать в Excel (встроенные функции, сводные таблицы, работа с большими массивами данных). ",Подготовка статистических и аналитических отчетов для руководства и акционеров компании. Написание технических заданий и постановка задачи разработчикам. Поиск отклонений и...,RUR,50000.0,50000.0,"['Финансовый анализ', '1С: Предприятие 8', 'Финансовая отчетность', 'Бухгалтерский учет']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Уральская улица, 33"
28,Иван,Ведущий промышленный аналитик,https://api.hh.ru/vacancies/39726681?host=hh.ru,https://hh.ru/vacancy/39726681,2,Санкт-Петербург,"Санкт-Петербург, Автовская улица, 17",unknow,Открытая,Полный день,Аналитическая группа Mil.Consulting,"Быть убежденным, что полевая работа придает <highlighttext>аналитике</highlighttext> качество и максимальную актуальность. Уверенность в коммуникации с первыми лицами; умение нарабатывать сотни...","Быстро погрузиться в темы вроде ""Тропосферная помехозащищенная связь как решение для передачи  данных</highlighttext> в арктической зоне"", ""Технологии электромонтажа в судостроении...",RUR,100000.0,100000.0,"['Бизнес-анализ', 'B2G исследования', 'Аналитические исследования', 'b2b исследования', 'Аналитический склад ума', 'Аналитическое мышление']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Автовская улица, 17"
29,Иван,Ведущий промышленный аналитик,https://api.hh.ru/vacancies/39726681?host=hh.ru,https://hh.ru/vacancy/39726681,2,Санкт-Петербург,"Санкт-Петербург, Автовская улица, 17",unknow,Открытая,Полный день,Аналитическая группа Mil.Consulting,"Уметь глубоко работать на кабинетном этапе, но не закапываться. Быть убежденным, что полевая работа придает аналитике качество и максимальную актуальность. ","Выяснить, какое предприятие стало наследником документации конструкторского бюро, закрывшегося 5 лет назад. Проанализировать технологические риски использования двигателей для беспилотников различных...",RUR,100000.0,100000.0,"['Бизнес-анализ', 'B2G исследования', 'Аналитические исследования', 'b2b исследования', 'Аналитический склад ума', 'Аналитическое мышление']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Автовская улица, 17"
30,Иван,Аналитик-маркетолог,https://api.hh.ru/vacancies/41765730?host=hh.ru,https://hh.ru/vacancy/41765730,2,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",unknow,Открытая,Полный день,Балтийский Солод,"Высшее профессиональное образование (маркетинг, экономика). Опыт работы от 3 лет (в сфере продаж). Умение выгодно презентовать продукцию Компании. ","Анализ целевых клиентов рынка и рычагов влияния на них. Ведение базы  данных</highlighttext> по продажам, конкурентам, ценам, поставкам. Ведение анализа клиентской...",RUR,80000.0,80000.0,"['Проведение презентаций', 'Развитие продаж', 'Подготовка презентаций', '1С: Управление Производственным Предприятием', 'Отчетность', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32"
31,Иван,Аналитик-маркетолог,https://api.hh.ru/vacancies/41765730?host=hh.ru,https://hh.ru/vacancy/41765730,2,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",unknow,Открытая,Полный день,Балтийский Солод,"Высшее профессиональное образование (маркетинг, экономика). Опыт работы от 3 лет (в сфере продаж). Умение выгодно презентовать продукцию Компании. ","Организация специальных исследований конкурентов, потребителей, рынков. Анализ целевых клиентов рынка и рычагов влияния на них. Ведение базы данных по продажам...",RUR,80000.0,80000.0,"['Проведение презентаций', 'Развитие продаж', 'Подготовка презентаций', '1С: Управление Производственным Предприятием', 'Отчетность', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32"
32,Иван,Бизнес-аналитик,https://api.hh.ru/vacancies/46922990?host=hh.ru,https://hh.ru/vacancy/46922990,2088,Зеленоград,"Зеленоград, улица Юности, 8",unknow,Открытая,Полный день,КП Корпорация Развития Зеленограда,"...области <highlighttext>аналитики</highlighttext> IT продуктов. Знание основных продуктовых метрик (LTV, ARPU, Retention и т.д.). Умение визуализировать процессы, потоки <highlighttext>данных</highlighttext>. ","Обязанности: Сбор и анализ  данных</highlighttext>, формирование технических требований. Формирование и анализ MVP, оценка эффективности гипотез. Плотное взаимодействие с командой разработки. ",RUR,100000.0,150000.0,[],От 3 до 6 лет,Полная занятость,Московская область,"Зеленоград, улица Юности, 8"
33,Иван,Бизнес-аналитик,https://api.hh.ru/vacancies/46922990?host=hh.ru,https://hh.ru/vacancy/46922990,2088,Зеленоград,"Зеленоград, улица Юности, 8",unknow,Открытая,Полный день,КП Корпорация Развития Зеленограда,Высшее образование (желательно математическое или техническое). Опыт работы от 3 лет в области аналитики IT продуктов. Знание основных продуктовых метрик...,"Вам предстоит собирать требования, готовить документацию БТ/ТЗ, описывать сценарии взаимодействия, создавать прототипы интерфейсов. Обязанности: Сбор и анализ данных, формирование...",RUR,100000.0,150000.0,[],От 3 до 6 лет,Полная занятость,Московская область,"Зеленоград, улица Юности, 8"
