,name_family,name,url,alternate_url,area.id,area.name,address.raw,address.metro.station_name,type.name,schedule.name,employer,snippet.requirement,snippet.responsibility,salary.currency,salary.from,salary.to,key_skills,experience,employment,Название_региона,tech_address,score_similarity,lat,lon
0,Иван,Аналитик отдела маркетинга,https://api.hh.ru/vacancies/46915491?host=hh.ru,https://hh.ru/vacancy/46915491,1,Москва,unknow,unknow,Открытая,Гибкий график,Orexland,"Глубокое знание Excel (формулы, ВПР), опыт работы с базами данных. ОБЯЗАТЕЛЬНО! Опыт работы <highlighttext>аналитиком</highlighttext> в продажах одежды от 1 года. ","Работа с  аналитикой</highlighttext> продаж на маркетплейсах (Wildberries, Ozon, Yandex Market, СберМегаМаркет). Выполнение плана  по</highlighttext> Валовой прибыли  по</highlighttext> каждой товарной группе. ",RUR,30000.0,50000.0,"['Анализ рынка', 'Анализ ассортиментной линейки', 'SWOT анализ', 'Анализ бизнес показателей', 'Аналитическое мышление', 'Анализ финансовых показателей', 'Маркетинговый анализ', 'Планирование продаж', 'Работа с большим объемом информации', 'Анализ продаж', 'Аналитика продаж', 'Аналитические исследования', 'Анализ конкурентной среды', 'Анализ данных', 'Многозадачность', 'Аналитика', 'Конкурентная аналитика', 'Маркетплейсы', 'Запуск новых продуктов', 'Социологические исследования', 'A/B тесты', 'B2C исследования', 'Маркетинговые исследования', 'Бенчмаркинг', 'Прогнозирование', 'Копирайтинг', 'Анализ текущих финансовых показателей', 'Электронная коммерция', 'Знание Excel', 'Сводные таблицы']",От 1 года до 3 лет,Полная занятость,Москва,Москва Orexland,0.024236721846270397,55.7238595,37.6884056
1,Иван,Специалист по продуктовой аналитике (жилая недвижимость),https://api.hh.ru/vacancies/46471348?host=hh.ru,https://hh.ru/vacancy/46471348,1,Москва,unknow,Павелецкая,Открытая,Полный день,ГК МИЦ,"Высшее образование. Опыт работы в сфере маркетинговой <highlighttext>аналитики</highlighttext> от 2-х лет, сфере жилой недвижимости от 1 года обязательно. ",Подготовка исследований и заключений  по</highlighttext> девелоперским проектам аналогам и конкурентам. Посещение площадок исследуемых объектов недвижимости ( по</highlighttext> мере необходимости).,RUR,90000.0,100000.0,"['Маркетинговый анализ', 'Маркетинговые исследования', 'Анализ рынка', 'MS Access', 'Анализ конкурентной среды', 'Аналитические исследования', 'Работа с базами данных', 'Мониторинг рынка']",От 1 года до 3 лет,Полная занятость,Москва,Москва ГК МИЦ,0.03090316010929465,55.7320799,37.6474938
2,Иван,Ведущий аналитик (служба маркетинга),https://api.hh.ru/vacancies/46187926?host=hh.ru,https://hh.ru/vacancy/46187926,1,Москва,unknow,unknow,Открытая,Полный день,Торговый дом-ВИК,"...презентаций <highlighttext>по</highlighttext> результатам проведенного исследования, визуализации. Уверенное владение специальными программами: ERP, Excel, Power Point и др.. Опыт в области <highlighttext>прогнозирования</highlighttext>...",Формирование перечня перспективных разработок на основе  аналитики</highlighttext>. Ассортиментный анализ (свое производство и дистрибуция). CRM -  аналитика</highlighttext> компании. Постановка отчетности для оперативного...,RUR,100000.0,100000.0,"['Olap (online analytical processing)', 'База данных: Olap', 'MS Excel', 'Маркетинговый анализ', 'Аналитические исследования', 'Планирование', 'Маркетинговые исследования', 'Маркетинговое планирование', 'Стратегический маркетинг', 'Прогнозирование', 'Маркетинговая стратегия', 'Стратегический анализ', 'Математическая статистика', 'Математическое моделирование', 'Визуализация', 'многофакторный анализ', 'вероятность', 'Социологические исследования']",От 1 года до 3 лет,Полная занятость,Москва,Москва Торговый дом-ВИК,0.02236727417166167,55.663182,38.0044499
3,Иван,"Аналитик (Digital, User Acquisition)",https://api.hh.ru/vacancies/46269327?host=hh.ru,https://hh.ru/vacancy/46269327,1,Москва,unknow,unknow,Открытая,Удаленная работа,IT_Selection,"Пожелания к опыту: Опыт работы <highlighttext>аналитиком</highlighttext> от 3-х лет. Вы знаете, что такое ""когорта"". Имеете опыт с SQL запросами...",Подсчет LTV/CAC для каналов.  Прогнозирование</highlighttext> LTV. Апдейты модели атрибуции. Ресерч и adhoc- аналитика</highlighttext>. ML. Перечисление в $ на валютный счет.,USD,2500.0,3500.0,"['Python', 'Английский язык', 'SQL', 'A/B тесты', 'WEB аналитика', 'Scripting', 'Анализ поведения пользователей', 'Mathematical Statistics']",От 3 до 6 лет,Полная занятость,Москва,Москва IT_Selection,0.09279699416022924,55.766067,37.6230237
4,Иван,Руководитель проектов по товарной аналитике (м. Славянский бульвар),https://api.hh.ru/vacancies/46355364?host=hh.ru,https://hh.ru/vacancy/46355364,1,Москва,"Москва, Рябиновая улица, 55",Кунцевская,Открытая,Полный день,Лудинг,"Сильные аналитические способности. Знание методов статистического анализа и <highlighttext>прогнозирования</highlighttext>. Системное мышление, умение разрабатывать методологии анализа. Умение работать с большими объёмами...","...данных  по</highlighttext> первичным и вторичным продажам. Подготовка регламентной отчётности. Подготовка регламентной отчётности  по</highlighttext> товарным запасам, планово-экономическим показателям деятельности.  Прогнозирование</highlighttext>...",RUR,175000.0,175000.0,"['MS Access', 'Статистический анализ', 'MS PowerPoint', 'Прогнозирование', 'Работа с базами данных']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Рябиновая улица, 55",0.04778061640866887,55.6912088,37.4277494
5,Иван,Аналитик товародвижения/Товарный аналитик,https://api.hh.ru/vacancies/43463019?host=hh.ru,https://hh.ru/vacancy/43463019,1,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",Алтуфьево,Открытая,Полный день,Армтек,"Понимание процессов в части <highlighttext>прогнозирования</highlighttext> регулярного спроса, пополнения запасов и управления ассортиментом. Знание и опыт работы с промышленными системами <highlighttext>прогнозирования</highlighttext>...",Анализ данных  по</highlighttext> товарной  аналитике</highlighttext>. Формирование и изменение списка отслеживаемых показателей системы мониторинга. Анализ выявленных отклонений и помощь в их...,RUR,100000.0,100000.0,"['SAP BW', 'Прогнозирование', 'SAP ERP', 'SQL', 'Статистический анализ']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",0.02579849659846656,55.9134237,37.5850543
6,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Хороший уровень английского - основная коммуникация будет с офисом в Сан-Франциско. Предыдущий опыт работы в <highlighttext>аналитике</highlighttext>/продукте. Исключительное внимание к...,Разработка методологии распределения выручки  по</highlighttext> различным аналитическим разрезам. Исследования маржинальности каналов.  Прогнозирование</highlighttext> финансовых и операционных показателей. Построение дэшбордов в Tableau. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская",0.09239291623226152,55.758025,37.657869
7,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Знание основ корпоративных финансов. Опыт работы с <highlighttext>Python</highlighttext> и SQL для обработки и анализа <highlighttext>данных</highlighttext>. Хороший уровень английского - основная коммуникация...,Построение дэшбордов в Tableau. Приведение к единообразию всех финансовых  данных</highlighttext> из разных источников. Контроль выплат агентствам и аффилированным пользователям. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская",0.09239291623226152,55.758025,37.657869
8,Иван,Data Analyst (Finance),https://api.hh.ru/vacancies/46082308?host=hh.ru,https://hh.ru/vacancy/46082308,1,Москва,"Москва, Кольцевая линия, метро Курская",Курская,Открытая,Полный день,ManyChat,Хороший уровень английского - основная коммуникация будет с офисом в Сан-Франциско. Предыдущий опыт работы в <highlighttext>аналитике</highlighttext>/продукте. Исключительное внимание к...,Разработка методологии распределения выручки по различным аналитическим разрезам. Исследования маржинальности каналов. Прогнозирование финансовых и операционных показателей. Построение дэшбордов в Tableau. ,RUR,150000.0,250000.0,"['Прогнозирование', 'Бизнес-анализ', 'SQL', 'Английский язык', 'Аналитические исследования', 'Python']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, Кольцевая линия, метро Курская",0.09239291623226152,55.758025,37.657869
9,Иван,Финансовый аналитик,https://api.hh.ru/vacancies/43502050?host=hh.ru,https://hh.ru/vacancy/43502050,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Агентство судебного взыскания,Что хотим от соискателя: -Опыт работы <highlighttext>аналитиком</highlighttext> <highlighttext>данных</highlighttext> / финансовым <highlighttext>аналитиком</highlighttext> / бизнес-<highlighttext>аналитиком</highlighttext> от 2 лет. -Знание основ статистики и теории...,"Агентство судебного взыскания профессионально занимается законным взысканием задолженности по кредитам и займам. -Планировать материалы, ресурсы и оборудование для выполнения планов...",RUR,60000.0,60000.0,"['Python', 'SQL', 'Английский язык', 'MS SQL Server', 'MS SQL']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Агентство судебного взыскания,0.11741022241551992,60.010581,30.29035829999999
10,Иван,Финансовый аналитик,https://api.hh.ru/vacancies/43502050?host=hh.ru,https://hh.ru/vacancy/43502050,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Агентство судебного взыскания,Что хотим от соискателя: -Опыт работы аналитиком данных / финансовым аналитиком / бизнес-аналитиком от 2 лет. -Знание основ статистики и теории...,"Агентство судебного взыскания профессионально занимается законным взысканием задолженности по кредитам и займам. -Планировать материалы, ресурсы и оборудование для выполнения планов...",RUR,60000.0,60000.0,"['Python', 'SQL', 'Английский язык', 'MS SQL Server', 'MS SQL']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Агентство судебного взыскания,0.11741022241551992,60.010581,30.29035829999999
11,Иван,Системный аналитик,https://api.hh.ru/vacancies/46457447?host=hh.ru,https://hh.ru/vacancy/46457447,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Ваш Платежный Проводник,"Понимать процессы и этапы цикла разработки ПО в разных методологиях. Понимание процесса работы с требованиями заказчика, уверенное владение методами сбора...",Моделирование бизнес-процессов и верхне-уровневой структуры решения. Детальная проработка модели  данных</highlighttext> интеграционных сервисов. Составление User Story и Use Case. ,RUR,150000.0,150000.0,"['UML', 'SQL', 'BPMN', 'Git', 'IDEF']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Ваш Платежный Проводник,0.03747067579408219,55.7923862,37.6024245
12,Иван,Системный аналитик,https://api.hh.ru/vacancies/46457447?host=hh.ru,https://hh.ru/vacancy/46457447,2,Санкт-Петербург,unknow,unknow,Открытая,Полный день,Ваш Платежный Проводник,"Понимать процессы и этапы цикла разработки ПО в разных методологиях. Понимание процесса работы с требованиями заказчика, уверенное владение методами сбора...",Сбор и анализ требований в рамках проекта. Моделирование бизнес-процессов и верхне-уровневой структуры решения. Детальная проработка модели данных интеграционных...,RUR,150000.0,150000.0,"['UML', 'SQL', 'BPMN', 'Git', 'IDEF']",От 1 года до 3 лет,Полная занятость,Санкт-Петербург,Санкт-Петербург Ваш Платежный Проводник,0.03747067579408219,55.7923862,37.6024245
13,Иван,Аналитик-маркетолог,https://api.hh.ru/vacancies/41765730?host=hh.ru,https://hh.ru/vacancy/41765730,2,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",unknow,Открытая,Полный день,Балтийский Солод,"Высшее профессиональное образование (маркетинг, экономика). Опыт работы от 3 лет (в сфере продаж). Умение выгодно презентовать продукцию Компании. ","Анализ целевых клиентов рынка и рычагов влияния на них. Ведение базы  данных</highlighttext> по продажам, конкурентам, ценам, поставкам. Ведение анализа клиентской...",RUR,80000.0,80000.0,"['Проведение презентаций', 'Развитие продаж', 'Подготовка презентаций', '1С: Управление Производственным Предприятием', 'Отчетность', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",0.020884370422363963,59.832803,30.554581
14,Иван,Аналитик-маркетолог,https://api.hh.ru/vacancies/41765730?host=hh.ru,https://hh.ru/vacancy/41765730,2,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",unknow,Открытая,Полный день,Балтийский Солод,"Высшее профессиональное образование (маркетинг, экономика). Опыт работы от 3 лет (в сфере продаж). Умение выгодно презентовать продукцию Компании. ","Организация специальных исследований конкурентов, потребителей, рынков. Анализ целевых клиентов рынка и рычагов влияния на них. Ведение базы данных по продажам...",RUR,80000.0,80000.0,"['Проведение презентаций', 'Развитие продаж', 'Подготовка презентаций', '1С: Управление Производственным Предприятием', 'Отчетность', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Санкт-Петербург,"Санкт-Петербург, Невский район, Заводская улица, 32",0.020884370422363963,59.832803,30.554581
15,Иван,Маркетолог-аналитик,https://api.hh.ru/vacancies/46788846?host=hh.ru,https://hh.ru/vacancy/46788846,2088,Зеленоград,"Зеленоград, Георгиевский проспект, 7",unknow,Открытая,Полный день,НМ-Тех,"Маркетинговая грамотность, релевантный опыт работы. Умение использовать данные таможни и тендерную <highlighttext>аналитику</highlighttext>, открытые данные. Способность генерировать и проверять гипотезы, сравнивать...","Отслеживание трендов рынка микроэлектроники, анализ потенциального объема целевых сегментов рынка. Мониторинг конкурентов: ценовая политика, доли рынка, описание предложения. ",RUR,130000.0,130000.0,"['Анализ конкурентной среды', 'Анализ данных', 'Работа с большим объемом информации', 'Подготовка отчетов', 'Маркетинговые исследования', 'Запуск новых продуктов', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Московская область,"Зеленоград, Георгиевский проспект, 7",0.033429271901669035,55.9772756,37.2164506
16,Иван,Маркетолог-аналитик,https://api.hh.ru/vacancies/46788846?host=hh.ru,https://hh.ru/vacancy/46788846,2088,Зеленоград,"Зеленоград, Георгиевский проспект, 7",unknow,Открытая,Полный день,НМ-Тех,"Отличное знание Excel. Знание Digital-метрик и счетчиков (Яндекс Метрика, Google Analytics, Youtube Analytics). Умение структурировать информацию, оформлять отчеты и...","Отслеживание трендов рынка микроэлектроники, анализ потенциального объема целевых сегментов рынка. Мониторинг конкурентов: ценовая политика, доли рынка, описание предложения. ",RUR,130000.0,130000.0,"['Анализ конкурентной среды', 'Анализ данных', 'Работа с большим объемом информации', 'Подготовка отчетов', 'Маркетинговые исследования', 'Запуск новых продуктов', 'Анализ рынка']",От 3 до 6 лет,Полная занятость,Московская область,"Зеленоград, Георгиевский проспект, 7",0.033429271901669035,55.9772756,37.2164506
17,Иван,Аналитик продукта / Product Analyst,https://api.hh.ru/vacancies/46199105?host=hh.ru,https://hh.ru/vacancy/46199105,1,Москва,unknow,Динамо,Открытая,Полный день,Joom,"...<highlighttext>Python</highlighttext> (Pandas, Numpy). Умение писать сложные SQL-запросы. Умение выбирать нужный способ оценки <highlighttext>данных</highlighttext> – <highlighttext>аналитика</highlighttext>, исследования или использование внешних <highlighttext>данных</highlighttext>. ",Построение / поддержание / развитие системы метрик. Анализ сценариев поведения пользователей. Визуализация  данных</highlighttext>. Оптимизация существующих процессов. Выбор целей и приоритизация проектов команды.,RUR,170000.0,170000.0,"['SQL', 'Python', 'Анализ данных', 'Data Analysis', 'Big Data']",От 1 года до 3 лет,Полная занятость,Москва,Москва Joom,0.14343723180862886,34.1460787,-118.1479255
18,Иван,Senior Product Analyst,https://api.hh.ru/vacancies/46199084?host=hh.ru,https://hh.ru/vacancy/46199084,1,Москва,unknow,unknow,Открытая,Полный день,Joom,"...<highlighttext>Python</highlighttext> (Pandas, Numpy). Умение писать сложные SQL-запросы. Умение выбирать нужный способ оценки <highlighttext>данных</highlighttext> – <highlighttext>аналитика</highlighttext>, исследования или использование внешних <highlighttext>данных</highlighttext>. ",Построение / поддержание / развитие системы метрик. Анализ сценариев поведения пользователей. Визуализация  данных</highlighttext>. Оптимизация существующих процессов. Выбор целей и приоритизация проектов команды.,RUR,250000.0,250000.0,"['SQL', 'Python', 'Анализ данных', 'Data Analysis', 'Big Data']",От 3 до 6 лет,Полная занятость,Москва,Москва Joom,0.14343723180862886,34.1460787,-118.1479255
19,Иван,Аналитик,https://api.hh.ru/vacancies/45934116?host=hh.ru,https://hh.ru/vacancy/45934116,1,Москва,unknow,unknow,Открытая,Полный день,ГУП Мосгортранс,"...финансов/big 4/<highlighttext>аналитики</highlighttext>. Структурное и системное мышление, сильные аналитические навыки. Умение работать с большими массивами <highlighttext>данных</highlighttext>. Отличные навыки работы...","Анализ бизнес-кейсов и построение предиктивных, дескриптивных и диагностических моделей. Сбор и анализ  данных</highlighttext> по пассажиропотокам в различных плоскостях. ",RUR,95000.0,100000.0,"['Python', 'SQL', 'Анализ данных', 'Аналитическое мышление', 'MS PowerPoint']",От 1 года до 3 лет,Полная занятость,Москва,Москва ГУП Мосгортранс,0.16397128886714996,55.6832747,37.6152563
20,Иван,Аналитик,https://api.hh.ru/vacancies/45934116?host=hh.ru,https://hh.ru/vacancy/45934116,1,Москва,unknow,unknow,Открытая,Полный день,ГУП Мосгортранс,"Высшее образование (техническое, экономическое). Опыт работы от 1 года в области финансов/big 4/аналитики. Структурное и системное мышление, сильные...","Выявление фактов и зависимостей данных, формирование выводов, позволяющих принимать решения для повышения качества работы или улучшения ключевых показателей деятельности Московских...",RUR,95000.0,100000.0,"['Python', 'SQL', 'Анализ данных', 'Аналитическое мышление', 'MS PowerPoint']",От 1 года до 3 лет,Полная занятость,Москва,Москва ГУП Мосгортранс,0.16397128886714996,55.6832747,37.6152563
21,Иван,BI/System analyst,https://api.hh.ru/vacancies/46913445?host=hh.ru,https://hh.ru/vacancy/46913445,1,Москва,"Москва, Пресненская набережная, 10",Выставочная,Открытая,Полный день,Деметра-Холдинг,...системного/бизнес-<highlighttext>аналитика</highlighttext> на проектах внедрения BI/DWH от 3 лет. Понимание базовых принципов проектирования архитектуры хранилищ <highlighttext>данных</highlighttext> (Inmon/Kimball...,"...загрузка, управление потоками, интеграция  данных</highlighttext>, контроль качества  данных</highlighttext>, визуализация). Проектирование структуры предметной области/витрины  данных</highlighttext>. Тестирование и приемка  данных</highlighttext> КХД.",RUR,140000.0,140000.0,"['Python', 'UML', 'BPMN', 'SQL', 'Системный анализ', 'BI', 'DWH']",От 3 до 6 лет,Полная занятость,Москва,"Москва, Пресненская набережная, 10",0.09239291623226152,55.7471126,37.5357999
22,Иван,Аналитик качества данных,https://api.hh.ru/vacancies/46245471?host=hh.ru,https://hh.ru/vacancy/46245471,1,Москва,unknow,unknow,Открытая,Полный день,"Hi, Rockits!","Опыт работы с данными - анализ, выявление зависимостей, проверка качества <highlighttext>данных</highlighttext>, составление аналитических отчетов. Знание SQL/PL SQL, <highlighttext>Python</highlighttext> (pandas), SAS. ",...качества  данных</highlighttext>. Анализ  данных</highlighttext> для выявления закономерностей в ошибках для их устранения. Создание и внедрение новых проверок качества  данных</highlighttext>. ,RUR,100000.0,100000.0,"['SQL', 'Python', 'Анализ данных']",От 1 года до 3 лет,Полная занятость,Москва,"Москва Hi, Rockits!",0.2637900428922177,55.755826,37.6172999
23,Иван,Аналитик/программист со знанием DAX (департамент торговли),https://api.hh.ru/vacancies/45207240?host=hh.ru,https://hh.ru/vacancy/45207240,1,Москва,"Москва, 1-й Красногвардейский проезд, 15",unknow,Открытая,Полный день,"Красное & Белое, розничная сеть","Опыт работы с готовыми OLAP-кубами. Желательно иметь навык в работе с: <highlighttext>Python</highlighttext>, R Studio, MS SQL Server, Postgresql, T...","Настройка алгоритмов выгрузки, трансформации  данных</highlighttext>. Разработка моделей  данных</highlighttext> и правил расчета аналитических показателей. Разработка и построение учетных моделей. ",RUR,150000.0,150000.0,"['Power BI', 'MS SQL Server', 'PostgreSQL', 'MS Office', 'Power Pivot', 'Power Query', 'DAX', 'Работа с OLAP-кубами', 'R Studio', 'T-SQL']",От 1 года до 3 лет,Полная занятость,Москва,"Москва, 1-й Красногвардейский проезд, 15",0.015749820971654126,55.75042639999999,37.5391235
24,Иван,Продуктовый аналитик,https://api.hh.ru/vacancies/46567422?host=hh.ru,https://hh.ru/vacancy/46567422,1,Москва,"Москва, Большой Саввинский переулок, 12с16",Спортивная,Открытая,Полный день,Онпоинт,"Знаешь SQL, <highlighttext>Python</highlighttext>. Есть опыт работы с Google BigQuery: настройка источников <highlighttext>данных</highlighttext>, написание скриптов и т.п.. Умеешь визуализировать данные...","Сегментировать пользователей на основе  данных</highlighttext>, искать инсайты в паттернах их поведения. Вместе с разработчиками настраивать сбор  данных</highlighttext>. Заниматься построением и...",RUR,140000.0,140000.0,"['Python', 'SQL', 'Google Analytics', 'Анализ данных', 'Data Analysis', 'Математическая статистика', 'Аналитика', 'A/B тесты']",От 3 до 6 лет,Полная занятость,Москва,"Москва, Большой Саввинский переулок, 12с16",0.1523332604389856,55.7332666,37.5652389
25,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46929579?host=hh.ru,https://hh.ru/vacancy/46929579,2050,Звенигород,unknow,unknow,Открытая,Полный день,Villagio Estate,"Высшее образование (предпочтительно ведущих технических и экономических ВУЗов. Аналитический склад ума, способность искать и обрабатывать большие объемы информации, внимательность и...","Инвестиционный анализ проектов в недвижимости (жилая, коммерческая). Внутрихозяйственный и финансовый анализ застройщика, подрядчиков. Пользовательская настройка вариантов отчетов СКД 1С...",RUR,70000.0,90000.0,"['Работа с большим объемом информации', 'Анализ данных', 'Аналитическое мышление', 'Отчеты СКД 1С', 'MS Power Query', 'QlikView', 'MS Excel', 'MS Power BI', '1C: Предприятие']",От 1 года до 3 лет,Полная занятость,Московская область,Звенигород Villagio Estate,0.02983744097019375,55.809506,36.974199
26,Иван,Экономист-аналитик,https://api.hh.ru/vacancies/46929579?host=hh.ru,https://hh.ru/vacancy/46929579,2050,Звенигород,unknow,unknow,Открытая,Полный день,Villagio Estate,"Аналитический склад ума, способность искать и обрабатывать большие объемы информации, внимательность и аккуратность. Владение подходами бизнес-<highlighttext>аналитики</highlighttext> и на продвинутом...",Пользовательская настройка вариантов отчетов СКД 1С (универсального отчета). Обработка  данных</highlighttext> 1С в ПО бизнес- аналитики</highlighttext> MS Power Query...,RUR,70000.0,90000.0,"['Работа с большим объемом информации', 'Анализ данных', 'Аналитическое мышление', 'Отчеты СКД 1С', 'MS Power Query', 'QlikView', 'MS Excel', 'MS Power BI', '1C: Предприятие']",От 1 года до 3 лет,Полная занятость,Московская область,Звенигород Villagio Estate,0.02983744097019375,55.809506,36.974199
27,Иван,Аналитик SQL (Big Data),https://api.hh.ru/vacancies/46613348?host=hh.ru,https://hh.ru/vacancy/46613348,1,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",Алтуфьево,Открытая,Полный день,Армтек,"Навыки работы с большими базами <highlighttext>данных</highlighttext> на SQL (Big Data), приветствуются знания Visual Studio.",Разработка автоматизированной системы сбора и обработки первичных  данных</highlighttext> для расчета показателей деятельности компании. Построение автоматизированой системы принятия управленческих решений на...,RUR,80000.0,120000.0,"['SQL', 'Базы данных', 'MS Visual Studio', 'MS Access', 'Cистемы управления базами данных']",Нет опыта,Полная занятость,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",0.11085493030470216,55.9134237,37.5850543
28,Иван,Аналитик SQL (Big Data),https://api.hh.ru/vacancies/46613348?host=hh.ru,https://hh.ru/vacancy/46613348,1,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",Алтуфьево,Открытая,Полный день,Армтек,"Навыки работы с большими базами данных на SQL (Big Data), приветствуются знания Visual Studio.",Разработка автоматизированной системы сбора и обработки первичных данных для расчета показателей деятельности компании. Построение автоматизированой системы принятия управленческих решений на...,RUR,80000.0,120000.0,"['SQL', 'Базы данных', 'MS Visual Studio', 'MS Access', 'Cистемы управления базами данных']",Нет опыта,Полная занятость,Москва,"Москва, МКАД, 86-й километр, вл13Ас1",0.11085493030470216,55.9134237,37.5850543
29,Иван,Аналитик-консультант 1С,https://api.hh.ru/vacancies/43521768?host=hh.ru,https://hh.ru/vacancy/43521768,4,Новосибирск,unknow,unknow,Открытая,Удаленная работа,Головное подразделение Сибагро,"высшее образование (математическое, инженерное, в сфере IT, экономическое). - опыт работы по специальности от двух лет. - опыт работы с информационными системами...","анализ и оптимизация бизнес-процессов. - участие в проектах автоматизации бизнес-процессов в информационных системах. - составление технических заданий, постановка задач разработчикам...",RUR,53000.0,80000.0,"['Работа в команде', 'Обучение и развитие', 'Пользователь ПК', 'ERP-системы на базе 1С', '1С: Документооборот', '1С: Зарплата и управление персоналом']",От 1 года до 3 лет,Полная занятость,Новосибирская область,Новосибирск Головное подразделение Сибагро,0.017565309895954728,55.0232045,82.9205722
30,Иван,Ревизор-аналитик,https://api.hh.ru/vacancies/46994841?host=hh.ru,https://hh.ru/vacancy/46994841,4,Новосибирск,unknow,unknow,Открытая,Сменный график,"МАГНИТ, Розничная сеть","Опыт работы в должности аналитика, ревизора, товароведа, бухгалтера от 1 года. Приветствуется опыт управленческой работы. Приветствуется опыт работы с терминалом...",Проведение инвентаризаций на местах хранения РЦ. Работа с ТСД. Инструктаж складского персонала. Анализ списание и определение причин потерь. ,RUR,35000.0,35000.0,"['Складской Учет', 'Инвентаризация', '1С: Склад', 'Управленческая отчетность', '1С: Торговля и склад', 'Анализ данных', 'Пользователь ПК']",От 1 года до 3 лет,Полная занятость,Новосибирская область,"Новосибирск МАГНИТ, Розничная сеть",0.03873664905716343,54.9376028,82.9136103
31,Иван,Ревизор-аналитик,https://api.hh.ru/vacancies/46994841?host=hh.ru,https://hh.ru/vacancy/46994841,4,Новосибирск,unknow,unknow,Открытая,Сменный график,"МАГНИТ, Розничная сеть","...должности <highlighttext>аналитика</highlighttext>, ревизора, товароведа, бухгалтера от 1 года. Приветствуется опыт управленческой работы. Приветствуется опыт работы с терминалом сбора <highlighttext>данных</highlighttext>. ",Проведение инвентаризаций на местах хранения РЦ. Работа с ТСД. Инструктаж складского персонала. Анализ списание и определение причин потерь. ,RUR,35000.0,35000.0,"['Складской Учет', 'Инвентаризация', '1С: Склад', 'Управленческая отчетность', '1С: Торговля и склад', 'Анализ данных', 'Пользователь ПК']",От 1 года до 3 лет,Полная занятость,Новосибирская область,"Новосибирск МАГНИТ, Розничная сеть",0.03873664905716343,54.9376028,82.9136103
32,Иван,Аналитик (BI),https://api.hh.ru/vacancies/43061769?host=hh.ru,https://hh.ru/vacancy/43061769,4,Новосибирск,"Новосибирск, улица Добролюбова, 10/2",Речной вокзал,Открытая,Полный день,Би Джи Эр Солюшенс,"Умение оперативно вникнуть в суть бизнеса, понять его процессы. Отличное знание MS Excel (сводные таблицы, VBA). Опыт автоматизации отчётности на...","Анализ структуры различных источников на предмет содержащихся там данных. Формирование выгрузок данных по заданным условиям, составление графиков и отчетов, анализ...",RUR,110000.0,110000.0,"['VBA', 'MS SQL', 'MS SQL Server', 'SQL', 'MS PowerPoint', 'Power BI', 'Работа с большим объемом информации', 'Базы данных', 'СУБД', 'Аналитическое мышление']",От 3 до 6 лет,Полная занятость,Новосибирская область,"Новосибирск, улица Добролюбова, 10/2",0.09554771787073554,55.0063381,82.94844259999999
